Spotting ID,Bee Spotter,Date Spotted,Date Submitted,Title,Latitude,Longitude,Amateur Species Identification,Expert Species Identification (Primary),Expert Species Identification (Secondary),Protected Species?,Location Obscured?,Sex,Caste,Spotting URL,Number of Days Between Date Spotted and Date Added to Site,Photo ID,Rating,Has Pollen on Legs,Flower,Image URL
1043,John Dahlstedt,9/27/2008,9/28/2008,Bee 119 Champaign Cty,4.004.085.644.202.020,-880.680.799.484.253,Bombus bimaculatus,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/1043,1,1787,10,Yes,,https://beespotter.org/beedata/bees/1043-1.jpg
1044,John Dahlstedt,9/27/2008,9/28/2008,Bee 120 Champaign Cty,4.004.085.644.202.020,-8.806.910.991.668.700,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1044,1,1788,10,No,,https://beespotter.org/beedata/bees/1044-1.jpg
1045,John Dahlstedt,9/27/2008,9/28/2008,Bee 121 Champaign Cty,4.004.094.679.426.080,-8.805.118.203.163.140,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1045,1,1789,10,Yes,,https://beespotter.org/beedata/bees/1045-1.jpg
1046,John Dahlstedt,9/27/2008,9/28/2008,Bee 122 Vermilion Cty,4.006.782.537.468.090,-8.788.015.365.600.580,Bombus bimaculatus,Bombus griseocollis,,f,f,male,Drone,https://beespotter.org/bee/1046,1,1791,10,No,,https://beespotter.org/beedata/bees/1046-2.jpg
1046,John Dahlstedt,9/27/2008,9/28/2008,Bee 122 Vermilion Cty,4.006.782.537.468.090,-8.788.015.365.600.580,Bombus bimaculatus,Bombus griseocollis,,f,f,male,Drone,https://beespotter.org/bee/1046,1,1790,10,No,,https://beespotter.org/beedata/bees/1046-1.jpg
1047,John Dahlstedt,9/27/2008,9/28/2008,Bee 123 Vermilion Cty,4.007.002.577.879.810,-8.788.225.650.787.350,Bombus auricomus,Bombus griseocollis,,f,f,male,Drone,https://beespotter.org/bee/1047,1,1794,10,No,,https://beespotter.org/beedata/bees/1047-3.jpg
1047,John Dahlstedt,9/27/2008,9/28/2008,Bee 123 Vermilion Cty,4.007.002.577.879.810,-8.788.225.650.787.350,Bombus auricomus,Bombus griseocollis,,f,f,male,Drone,https://beespotter.org/bee/1047,1,1793,10,No,,https://beespotter.org/beedata/bees/1047-2.jpg
1047,John Dahlstedt,9/27/2008,9/28/2008,Bee 123 Vermilion Cty,4.007.002.577.879.810,-8.788.225.650.787.350,Bombus auricomus,Bombus griseocollis,,f,f,male,Drone,https://beespotter.org/bee/1047,1,1792,10,No,,https://beespotter.org/beedata/bees/1047-1.jpg
1048,John Dahlstedt,9/27/2008,9/28/2008,Bee 124 Champaign Cty,4.004.102.071.873.230,-8.819.910.049.438.470,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1048,1,1795,10,No,,https://beespotter.org/beedata/bees/1048-1.jpg
1049,Dave_K,9/27/2008,9/28/2008,Bumblebee on Hollyhock Zebrina,41.928.376,-88.075.419,,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/1049,1,1798,10,No,,https://beespotter.org/beedata/bees/1049-3.jpg
1049,Dave_K,9/27/2008,9/28/2008,Bumblebee on Hollyhock Zebrina,41.928.376,-88.075.419,,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/1049,1,1797,10,No,,https://beespotter.org/beedata/bees/1049-2.jpg
1037,KayC,9/28/2008,9/28/2008,HB1,40.039.165,-88.622.794,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1037,0,1784,10,No,,https://beespotter.org/beedata/bees/1037-3.jpg
1037,KayC,9/28/2008,9/28/2008,HB1,40.039.165,-88.622.794,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1037,0,1783,10,No,,https://beespotter.org/beedata/bees/1037-2.jpg
1050,Dave_K,9/28/2008,9/28/2008,Honeybee on Hollyhock Zebrina,41.928.376,-88.075.419,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1050,0,1802,10,No,Hollyhock,https://beespotter.org/beedata/bees/1050-4.jpg
1050,Dave_K,9/28/2008,9/28/2008,Honeybee on Hollyhock Zebrina,41.928.376,-88.075.419,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1050,0,1801,10,No,Hollyhock,https://beespotter.org/beedata/bees/1050-3.jpg
1050,Dave_K,9/28/2008,9/28/2008,Honeybee on Hollyhock Zebrina,41.928.376,-88.075.419,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1050,0,1800,10,No,Hollyhock,https://beespotter.org/beedata/bees/1050-2.jpg
1050,Dave_K,9/28/2008,9/28/2008,Honeybee on Hollyhock Zebrina,41.928.376,-88.075.419,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1050,0,1799,10,No,Hollyhock,https://beespotter.org/beedata/bees/1050-1.jpg
1051,janher,10/1/2008,10/2/2008,octmax,40.056.001.090.767.400,-8.823.686.599.731.440,Bombus impatiens,Bombus impatiens,,f,f,male,Drone,https://beespotter.org/bee/1051,1,1804,10,No,,https://beespotter.org/beedata/bees/1051-2.jpg
1051,janher,10/1/2008,10/2/2008,octmax,40.056.001.090.767.400,-8.823.686.599.731.440,Bombus impatiens,Bombus impatiens,,f,f,male,Drone,https://beespotter.org/bee/1051,1,1803,10,No,,https://beespotter.org/beedata/bees/1051-1.jpg
1053,John Dahlstedt,10/1/2008,10/2/2008,Bee 125 Champaign Cty,40.081.092.405.138.300,-882.033.920.288.086,Bombus impatiens,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/1053,1,1808,10,No,,https://beespotter.org/beedata/bees/1053-3.jpg
1053,John Dahlstedt,10/1/2008,10/2/2008,Bee 125 Champaign Cty,40.081.092.405.138.300,-882.033.920.288.086,Bombus impatiens,Bombus griseocollis,,f,f,female,Worker,https://beespotter.org/bee/1053,1,1807,10,No,,https://beespotter.org/beedata/bees/1053-2.jpg
1054,John Dahlstedt,10/1/2008,10/2/2008,Bee 126 Champaign Cty,4.007.767.737.700.060,-8.820.167.541.503.900,Bombus fervidus,Bombus fervidus,,f,f,male,Drone,https://beespotter.org/bee/1054,1,1809,10,No,,https://beespotter.org/beedata/bees/1054-1.jpg
1055,John Dahlstedt,10/1/2008,10/2/2008,Bee 127 Champaign Cty,4.007.741.467.543.420,-8.820.184.707.641.600,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1055,1,1810,10,Yes,,https://beespotter.org/beedata/bees/1055-1.jpg
1052,janher,10/2/2008,10/2/2008,hyssop,40.060.354,-88.242.988,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1052,0,1805,10,No,Hyssop,https://beespotter.org/beedata/bees/1052-1.jpg
1057,janher,10/4/2008,10/4/2008,bluesalvia,40.060.354,-88.242.988,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1057,0,1816,10,No,Salvia,https://beespotter.org/beedata/bees/1057-2.jpg
1057,janher,10/4/2008,10/4/2008,bluesalvia,40.060.354,-88.242.988,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1057,0,1815,10,No,Salvia,https://beespotter.org/beedata/bees/1057-1.jpg
1058,janher,10/6/2008,10/7/2008,queenthistle,4.008.174.912.168.240,-8.820.382.118.225.090,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/1058,1,1818,10,No,,https://beespotter.org/beedata/bees/1058-2.jpg
1058,janher,10/6/2008,10/7/2008,queenthistle,4.008.174.912.168.240,-8.820.382.118.225.090,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/1058,1,1817,10,No,,https://beespotter.org/beedata/bees/1058-1.jpg
1085,Dave_K,10/6/2008,11/25/2008,Bumble on Dahlia,4.193.867.967.963.000,-8.807.756.423.950.190,,Bombus impatiens,,f,f,male,Drone,https://beespotter.org/bee/1085,50,1858,8,No,,https://beespotter.org/beedata/bees/1085-1.jpg
1086,Dave_K,10/6/2008,11/25/2008,Bumble on Hollyhock,41.938.871.217.526.900,-8.807.765.007.019.040,,Bombus impatiens,,f,f,male,Drone,https://beespotter.org/bee/1086,50,1859,10,No,,https://beespotter.org/beedata/bees/1086-1.jpg
1107,buroak92,10/6/2008,3/21/2009,chipwood,42.263.780.561.908.000,-8.832.220.315.933.220,,Bombus bimaculatus,,f,f,male,Drone,https://beespotter.org/bee/1107,166,1878,10,No,,https://beespotter.org/beedata/bees/1107-1.jpg
1059,janher,10/8/2008,10/8/2008,thistle,4.008.148.643.582.480,-8.820.103.168.487.540,Bombus fraternus,Bombus fraternus,,f,f,male,Drone,https://beespotter.org/bee/1059,0,1821,6,No,,https://beespotter.org/beedata/bees/1059-3.jpg
1059,janher,10/8/2008,10/8/2008,thistle,4.008.148.643.582.480,-8.820.103.168.487.540,Bombus fraternus,Bombus fraternus,,f,f,male,Drone,https://beespotter.org/bee/1059,0,1820,10,No,,https://beespotter.org/beedata/bees/1059-2.jpg
1059,janher,10/8/2008,10/8/2008,thistle,4.008.148.643.582.480,-8.820.103.168.487.540,Bombus fraternus,Bombus fraternus,,f,f,male,Drone,https://beespotter.org/bee/1059,0,1819,10,No,,https://beespotter.org/beedata/bees/1059-1.jpg
1060,janher,10/8/2008,10/8/2008,meadowbthistle,40.081.913.299.828.600,-8.820.103.168.487.540,Bombus pensylvanicus,Bombus pensylvanicus,,f,f,male,Drone,https://beespotter.org/bee/1060,0,1824,10,No,,https://beespotter.org/beedata/bees/1060-3.jpg
1060,janher,10/8/2008,10/8/2008,meadowbthistle,40.081.913.299.828.600,-8.820.103.168.487.540,Bombus pensylvanicus,Bombus pensylvanicus,,f,f,male,Drone,https://beespotter.org/bee/1060,0,1823,10,No,,https://beespotter.org/beedata/bees/1060-2.jpg
1060,janher,10/8/2008,10/8/2008,meadowbthistle,40.081.913.299.828.600,-8.820.103.168.487.540,Bombus pensylvanicus,Bombus pensylvanicus,,f,f,male,Drone,https://beespotter.org/bee/1060,0,1822,10,No,,https://beespotter.org/beedata/bees/1060-1.jpg
1061,John Dahlstedt,10/8/2008,10/9/2008,Bee 129 Champaign Cty,40.043.517.676.025.600,-8.804.949.760.437.010,Apis mellifera,Apis mellifera,,f,f,,,https://beespotter.org/bee/1061,1,1825,10,Yes,,https://beespotter.org/beedata/bees/1061-1.jpg
1062,John Dahlstedt,10/8/2008,10/9/2008,Bee 130 Champaign Cty,40.057.183.611.501.300,-8.800.495.147.705.070,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1062,1,1826,10,Yes,,https://beespotter.org/beedata/bees/1062-1.jpg
1063,John Dahlstedt,10/8/2008,10/9/2008,Bee 131 Champaign Cty,4.005.002.247.740.260,-879.869.270.324.707,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1063,1,1827,10,Yes,,https://beespotter.org/beedata/bees/1063-1.jpg
1064,msborecki,10/9/2008,10/9/2008,Bee on Tricyrtis,42.402.138,-87.955.731,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1064,0,1828,8,No,,https://beespotter.org/beedata/bees/1064-1.jpg
1065,John Dahlstedt,10/9/2008,10/10/2008,Bee 132 Champaign Cty,4.017.795.522.226.460,-8.843.307.495.117.180,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1065,1,1830,10,No,,https://beespotter.org/beedata/bees/1065-2.jpg
1081,lwasson,10/9/2008,10/19/2008,Weaver Park 10-9-08,40.106.649,-88.195.627,,Bombus impatiens,,f,f,male,Drone,https://beespotter.org/bee/1081,10,1850,10,No,,https://beespotter.org/beedata/bees/1081-2.jpg
1081,lwasson,10/9/2008,10/19/2008,Weaver Park 10-9-08,40.106.649,-88.195.627,,Bombus impatiens,,f,f,male,Drone,https://beespotter.org/bee/1081,10,1849,10,No,,https://beespotter.org/beedata/bees/1081-1.jpg
1067,John Dahlstedt,10/11/2008,10/11/2008,Bee 133 Champaign Cty,4.008.188.046.423.110,-8.820.322.036.743.160,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/1067,0,1832,10,No,,https://beespotter.org/beedata/bees/1067-2.jpg
1067,John Dahlstedt,10/11/2008,10/11/2008,Bee 133 Champaign Cty,4.008.188.046.423.110,-8.820.322.036.743.160,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/1067,0,1831,10,No,,https://beespotter.org/beedata/bees/1067-1.jpg
1068,John Dahlstedt,10/11/2008,10/11/2008,Bee 134 Champaign Cty,40.080.829.716.747.000,-8.820.304.870.605.460,Bombus fervidus,Bombus fervidus,,f,f,female,Worker,https://beespotter.org/bee/1068,0,1833,10,No,,https://beespotter.org/beedata/bees/1068-1.jpg
1069,John Dahlstedt,10/11/2008,10/11/2008,Bee 135 Champaign Cty,40.077.546.026.344.100,-882.033.920.288.086,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1069,0,1834,10,No,,https://beespotter.org/beedata/bees/1069-1.jpg
1070,John Dahlstedt,10/12/2008,10/13/2008,Bee 136 Moultrie Cty,3.970.447.932.384.990,-886.648.178.100.586,Apis mellifera,Apis mellifera,,f,f,,,https://beespotter.org/bee/1070,1,1835,10,Yes,,https://beespotter.org/beedata/bees/1070-1.jpg
1071,John Dahlstedt,10/12/2008,10/13/2008,Bee 137 Moultrie Cty,3.969.133.734.501.790,-8.866.189.956.665.030,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1071,1,1836,10,No,,https://beespotter.org/beedata/bees/1071-1.jpg
1072,John Dahlstedt,10/12/2008,10/13/2008,Bee 138 Moultrie Cty,3.968.565.712.250.090,-8.866.636.276.245.110,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1072,1,1837,10,No,,https://beespotter.org/beedata/bees/1072-1.jpg
1073,John Dahlstedt,10/12/2008,10/13/2008,Bee 139 Moultrie Cty,3.959.047.701.044.550,-885.549.545.288.086,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1073,1,1838,10,No,,https://beespotter.org/beedata/bees/1073-1.jpg
1074,John Dahlstedt,10/12/2008,10/13/2008,Bee 140 Moultrie Cty,3.958.548.305.099.990,-8.849.555.969.238.280,Bombus fervidus,Bombus pensylvanicus,,f,f,male,Drone,https://beespotter.org/bee/1074,1,1839,10,No,,https://beespotter.org/beedata/bees/1074-1.jpg
1075,Dave_K,10/17/2008,10/17/2008,warming bumble #1,41.928.376,-88.075.419,,Bombus impatiens,,f,f,male,Drone,https://beespotter.org/bee/1075,0,1841,10,No,,https://beespotter.org/beedata/bees/1075-2.jpg
1075,Dave_K,10/17/2008,10/17/2008,warming bumble #1,41.928.376,-88.075.419,,Bombus impatiens,,f,f,male,Drone,https://beespotter.org/bee/1075,0,1840,10,No,,https://beespotter.org/beedata/bees/1075-1.jpg
1076,Dave_K,10/17/2008,10/17/2008,warming bumble #2,41.928.376,-88.075.419,,Bombus impatiens,,f,f,male,Drone,https://beespotter.org/bee/1076,0,1844,10,No,,https://beespotter.org/beedata/bees/1076-3.jpg
1076,Dave_K,10/17/2008,10/17/2008,warming bumble #2,41.928.376,-88.075.419,,Bombus impatiens,,f,f,male,Drone,https://beespotter.org/bee/1076,0,1843,10,No,,https://beespotter.org/beedata/bees/1076-2.jpg
1076,Dave_K,10/17/2008,10/17/2008,warming bumble #2,41.928.376,-88.075.419,,Bombus impatiens,,f,f,male,Drone,https://beespotter.org/bee/1076,0,1842,10,No,,https://beespotter.org/beedata/bees/1076-1.jpg
1077,John Dahlstedt,10/18/2008,10/18/2008,Bee 141 Champaign Cty,4.008.122.374.895.380,-8.820.322.036.743.160,Bombus impatiens,Bombus impatiens,,f,f,female,Worker,https://beespotter.org/bee/1077,0,1845,10,No,,https://beespotter.org/beedata/bees/1077-1.jpg
1078,John Dahlstedt,10/18/2008,10/18/2008,Bee 142 Champaign Cty,40.080.172.991.335,-8.820.304.870.605.460,Bombus impatiens,Bombus impatiens,,f,f,male,Drone,https://beespotter.org/bee/1078,0,1846,10,No,,https://beespotter.org/beedata/bees/1078-1.jpg
1079,John Dahlstedt,10/18/2008,10/18/2008,Bee 143 Champaign Cty,4.008.122.374.895.380,-8.820.322.036.743.160,Bombus auricomus,Bombus fraternus,,f,f,female,Worker,https://beespotter.org/bee/1079,0,1847,10,No,,https://beespotter.org/beedata/bees/1079-1.jpg
1080,John Dahlstedt,10/18/2008,10/18/2008,Bee 144 Champaign Cty,4.008.148.643.582.480,-8.820.270.538.330.070,Bombus fervidus,Bombus pensylvanicus,,f,f,male,Drone,https://beespotter.org/bee/1080,0,1848,10,No,,https://beespotter.org/beedata/bees/1080-1.jpg
2201,twotringas,10/18/2008,8/17/2011,honeybee - broccoli,42.305.172,-89.156.867,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2201,1033,3692,10,No,Broccoli,https://beespotter.org/beedata/bees/2201-1.jpg
2202,twotringas,10/18/2008,8/17/2011,2 honeybees - broccoli,42.305.172,-89.156.867,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/2202,1033,3693,10,Yes,Broccoli,https://beespotter.org/beedata/bees/2202-1.jpg
1095,angel_in_quincy,2/10/2009,2/23/2009,"Bee 1, Feb 10",399.391.806,-913.794.476,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1095,13,1866,5,No,,https://beespotter.org/beedata/bees/1095-1.jpg
1096,angel_in_quincy,2/10/2009,2/23/2009,"Bee 2, Feb 10",399.391.806,-913.794.476,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1096,13,1867,6,No,,https://beespotter.org/beedata/bees/1096-1.jpg
1097,angel_in_quincy,2/10/2009,2/23/2009,"Bee 3, Feb 10",399.391.806,-913.794.476,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1097,13,1868,10,No,,https://beespotter.org/beedata/bees/1097-1.jpg
1101,jkfink,3/6/2009,3/11/2009,bee1 on corn,417.281.256,-881.111.852,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1101,5,1871,10,Yes,,https://beespotter.org/beedata/bees/1101-1.jpg
1102,susiebug,3/6/2009,3/13/2009,bee 1,41.959.107.146.440.500,-8.811.395.645.141.600,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1102,7,1873,8,No,,https://beespotter.org/beedata/bees/1102-2.jpg
1102,susiebug,3/6/2009,3/13/2009,bee 1,41.959.107.146.440.500,-8.811.395.645.141.600,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1102,7,1872,5,No,,https://beespotter.org/beedata/bees/1102-1.jpg
1103,John Dahlstedt,3/15/2009,3/15/2009,Bee 145 Champaign Cty,4.008.122.374.895.380,-8.820.682.525.634.760,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1103,0,1874,10,No,,https://beespotter.org/beedata/bees/1103-1.jpg
1112,jkfink,3/15/2009,3/24/2009,bee on snowdrop,417.281.256,-881.111.852,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1112,9,1881,10,Yes,Snowdrop,https://beespotter.org/beedata/bees/1112-1.jpg
1104,cssmith527,3/17/2009,3/17/2009,By arborvitae,419.255.847,-881.715.803,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1104,0,1875,8,Yes,,https://beespotter.org/beedata/bees/1104-1.jpg
1105,cssmith527,3/17/2009,3/17/2009,Front Triangle Garden,419.255.847,-881.715.803,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1105,0,1876,10,No,,https://beespotter.org/beedata/bees/1105-1.jpg
1106,cssmith527,3/17/2009,3/17/2009,Front by Spruce,419.255.847,-881.715.803,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1106,0,1877,10,No,,https://beespotter.org/beedata/bees/1106-1.jpg
1114,John Dahlstedt,4/4/2009,4/5/2009,Bee 146 Champaign Cty,4.008.122.374.895.380,-8.820.613.861.083.980,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1114,1,1888,10,Yes,,https://beespotter.org/beedata/bees/1114-1.jpg
1115,John Dahlstedt,4/4/2009,4/5/2009,Bee 147 Champaign Cty,4.008.135.509.251.600,-8.820.648.193.359.370,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1115,1,1889,10,No,,https://beespotter.org/beedata/bees/1115-1.jpg
1116,John Dahlstedt,4/4/2009,4/5/2009,Bee 148 Champaign Cty,4.008.161.777.888.030,-8.820.682.525.634.760,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1116,1,1890,10,Yes,,https://beespotter.org/beedata/bees/1116-1.jpg
1117,Joshua,4/7/2009,4/7/2009,Bee 2009 April,38.324.701,-8.874.293,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1117,0,1891,10,Yes,Dandelion,https://beespotter.org/beedata/bees/1117-1.jpg
1120,John Dahlstedt,4/9/2009,4/11/2009,Bee 149 Champaign Cty,40.081.092.405.138.300,-8.820.682.525.634.760,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1120,2,1896,10,Yes,,https://beespotter.org/beedata/bees/1120-2.jpg
1121,pjohnson,4/9/2009,4/14/2009,honeybee,423.982.147,-902.976.246,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1121,5,1897,10,No,,https://beespotter.org/beedata/bees/1121-1.jpg
1345,RDolan7,4/9/2009,8/15/2009,MortonArb Dwarf Fragrant Viburnum,41.816.617.123.726.300,-8.806.563.377.380.370,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1345,128,2302,10,No,,https://beespotter.org/beedata/bees/1345-6.jpg
1345,RDolan7,4/9/2009,8/15/2009,MortonArb Dwarf Fragrant Viburnum,41.816.617.123.726.300,-8.806.563.377.380.370,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1345,128,2301,10,No,,https://beespotter.org/beedata/bees/1345-5.jpg
1345,RDolan7,4/9/2009,8/15/2009,MortonArb Dwarf Fragrant Viburnum,41.816.617.123.726.300,-8.806.563.377.380.370,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1345,128,2300,10,No,,https://beespotter.org/beedata/bees/1345-4.jpg
1119,tharriso,4/11/2009,4/11/2009,Feral honey bees,3.939.284.254.613.340,-881.577.730.178.833,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1119,0,1894,10,No,,https://beespotter.org/beedata/bees/1119-2.jpg
1119,tharriso,4/11/2009,4/11/2009,Feral honey bees,3.939.284.254.613.340,-881.577.730.178.833,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1119,0,1893,,No,,https://beespotter.org/beedata/bees/1119-1.jpg
1139,jkfink,4/11/2009,4/29/2009,bee on scilla 4-11,417.281.256,-881.111.852,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1139,18,1927,10,Yes,Scilla,https://beespotter.org/beedata/bees/1139-1.jpg
1138,jkfink,4/12/2009,4/29/2009,Morton arboretum1,418.133.688,-880.739.626,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1138,17,1926,10,No,,https://beespotter.org/beedata/bees/1138-1.jpg
1131,TER_OR,4/16/2009,4/21/2009,Honeybee041609,4.210.360.365.681.810,-8.827.690.601.348.870,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1131,5,1915,10,Yes,,https://beespotter.org/beedata/bees/1131-1.jpg
1127,Gloria,4/17/2009,4/19/2009,bee-3,41.749.037,-87.783.523,,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/1127,2,1910,10,No,,https://beespotter.org/beedata/bees/1127-4.jpg
1127,Gloria,4/17/2009,4/19/2009,bee-3,41.749.037,-87.783.523,,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/1127,2,1909,10,No,,https://beespotter.org/beedata/bees/1127-3.jpg
1127,Gloria,4/17/2009,4/19/2009,bee-3,41.749.037,-87.783.523,,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/1127,2,1908,10,No,,https://beespotter.org/beedata/bees/1127-2.jpg
1127,Gloria,4/17/2009,4/19/2009,bee-3,41.749.037,-87.783.523,,Bombus bimaculatus,,f,f,female,Worker,https://beespotter.org/bee/1127,2,1907,10,No,,https://beespotter.org/beedata/bees/1127-1.jpg
1128,John Dahlstedt,4/17/2009,4/19/2009,Bee 150 Vermilion Cty,4.021.951.922.027.620,-8.767.553.329.467.770,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1128,2,1911,10,No,,https://beespotter.org/beedata/bees/1128-1.jpg
1129,John Dahlstedt,4/17/2009,4/19/2009,Bee 151 Vermilion Cty,40.217.946.283.735.500,-8.776.325.225.830.070,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1129,2,1912,10,Yes,,https://beespotter.org/beedata/bees/1129-1.jpg
1130,John Dahlstedt,4/17/2009,4/19/2009,Bee 152 Champaign Cty,4.008.135.509.251.600,-8.820.699.691.772.460,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1130,2,1914,10,No,,https://beespotter.org/beedata/bees/1130-2.jpg
1130,John Dahlstedt,4/17/2009,4/19/2009,Bee 152 Champaign Cty,4.008.135.509.251.600,-8.820.699.691.772.460,Apis mellifera,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1130,2,1913,10,No,,https://beespotter.org/beedata/bees/1130-1.jpg
1346,RDolan7,4/17/2009,8/16/2009,Planter's Palette_rockcress1,4.185.735.185.514.460,-8.818.124.771.118.160,,Apis mellifera,,f,f,female,Worker,https://beespotter.org/bee/1346,121,2303,10,No,,https://beespotter.org/beedata/bees/1346-1.jpg
1124,rnageluiuc,4/18/2009,4/18/2009,At the Harvest House,4.010.578.058.846.430,-8.821.635.246.276.850,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,Queen,https://beespotter.org/bee/1124,0,1902,10,No,,https://beespotter.org/beedata/bees/1124-3.jpg
1124,rnageluiuc,4/18/2009,4/18/2009,At the Harvest House,4.010.578.058.846.430,-8.821.635.246.276.850,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,Queen,https://beespotter.org/bee/1124,0,1901,10,No,,https://beespotter.org/beedata/bees/1124-2.jpg
1124,rnageluiuc,4/18/2009,4/18/2009,At the Harvest House,4.010.578.058.846.430,-8.821.635.246.276.850,Bombus bimaculatus,Bombus bimaculatus,,f,f,female,Queen,https://beespotter.org/bee/1124,0,1900,10,No,,https://beespotter.org/beedata/bees/1124-1.jpg
1125,Gloria,4/18/2009,4/19/2009,Bareback,41.747.750.439.738.100,-8.778.213.500.976.560,,Bombus bimaculatus,,f,f,female,Queen,https://beespotter.org/bee/1125,1,1904,10,No,,https://beespotter.org/beedata/bees/1125-2.jpg
1126,Gloria,4/18/2009,4/19/2009,Bumble bee April,41.749.037,-87.783.523,,Bombus bimaculatus,,f,f,female,Queen,https://beespotter.org/bee/1126,1,1906,10,No,,https://beespotter.org/beedata/bees/1126-2.jpg
1126,Gloria,4/18/2009,4/19/2009,Bumble bee April,41.749.037,-87.783.523,,Bombus bimaculatus,,f,f,female,Queen,https://beespotter.org/bee/1126,1,1905,10,No,,https://beespotter.org/beedata/bees/1126-1.jpg
